,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
13,10.98,6.58,13.49,10.71,0.79,12.41,10.01,11.3,6.04,12.78,11.75,6.08,999.0,1.32,11.44,11.17,4.27,2.37,12.67,11.21,16.92,30.1,6.85,23.71,10.91,10.17,4.96,13.91,9.26,22.87,8.53,8.84,25.46,11.06,4.46,9.93,23.29,11.14,11.1,5.91
14,9.82,5.74,12.2,9.5,1.43,11.1,9.39,9.98,4.72,12.04,11.71,6.2,1.32,999.0,11.23,9.86,2.96,2.97,11.38,9.95,16.05,28.85,6.02,22.6,9.99,9.29,4.45,12.59,8.61,21.82,7.69,7.98,24.48,11.24,4.51,8.79,22.24,9.82,9.8,4.71
15,17.72,6.76,13.45,10.2,10.65,16.43,3.76,15.06,11.53,5.13,1.57,5.62,11.44,11.23,999.0,13.06,10.71,9.35,16.88,16.65,9.14,33.36,6.6,17.73,6.61,19.03,6.88,15.32,19.11,16.03,17.74,17.91,17.58,3.34,7.02,17.09,16.54,13.43,15.64,13.76
16,6.46,7.36,2.64,3.04,10.98,3.58,9.32,2.42,5.18,9.65,14.46,11.97,11.17,9.86,13.06,999.0,6.91,11.67,4.05,4.66,11.05,20.61,7.32,14.36,6.88,9.52,9.07,2.82,10.93,14.31,9.27,9.18,17.42,15.38,11.02,6.52,14.59,0.47,3.35,6.69
17,7.88,4.15,9.24,6.66,4.11,8.44,8.02,7.22,1.86,10.26,11.56,6.86,4.27,2.96,10.71,6.91,999.0,5.06,8.76,7.57,13.86,26.36,4.39,19.88,7.82,8.4,4.06,9.66,8.41,19.24,7.04,7.23,22.02,11.6,5.33,6.99,19.63,6.88,7.18,3.12
18,12.64,5.65,13.71,10.57,1.67,13.5,8.48,12.26,6.91,11.37,9.52,3.81,2.37,2.97,9.35,11.67,5.06,999.0,13.82,12.57,15.72,31.42,5.89,23.06,9.94,12.26,3.63,14.48,11.52,22.02,10.66,10.94,24.43,8.72,2.37,11.64,22.47,11.73,12.24,7.54
19,3.64,10.67,5.51,7.09,12.73,0.47,13.19,1.83,6.93,13.69,18.21,15.01,12.67,11.38,16.88,4.05,8.76,13.82,999.0,1.9,14.88,17.62,10.7,16.83,10.9,7.19,12.0,3.71,9.08,17.21,7.64,7.41,20.41,18.94,13.77,4.33,17.41,3.6,1.58,6.98
20,1.92,10.12,6.75,7.48,11.35,1.97,13.08,2.29,5.84,13.98,17.87,14.17,11.21,9.95,16.65,4.66,7.57,12.57,1.9,999.0,15.7,18.89,10.2,18.39,11.12,5.39,11.17,5.29,7.21,18.62,5.75,5.52,21.8,18.41,12.8,2.45,18.85,4.19,1.31,5.36
21,17.45,10.34,9.53,8.41,16.27,14.45,7.4,13.46,13.37,4.5,10.56,13.06,16.92,16.05,9.14,11.05,13.86,15.72,14.88,15.7,999.0,27.85,10.07,8.63,6.08,20.17,12.13,11.68,21.16,6.9,19.51,19.52,8.79,12.47,13.59,17.35,7.41,11.51,14.4,15.86
22,19.29,27.95,19.91,23.2,30.24,17.97,29.61,19.29,24.54,28.98,34.85,32.49,30.1,28.85,33.36,20.61,26.36,31.42,17.62,18.89,27.85,999.0,27.93,23.7,26.78,21.53,29.51,18.08,23.51,25.54,22.96,22.61,28.13,35.93,31.35,20.37,25.35,20.36,19.19,24.21
23,11.15,0.27,8.65,5.21,6.22,10.27,3.63,8.88,4.94,6.05,7.71,4.77,6.85,6.02,6.6,7.32,4.39,5.89,10.7,10.2,10.07,27.93,999.0,17.17,4.09,12.48,2.32,10.0,12.73,16.15,11.27,11.42,18.65,8.24,4.24,10.49,16.6,7.57,9.32,7.26
24,20.31,17.41,11.79,13.24,23.21,16.55,15.48,16.22,18.71,12.81,19.18,21.07,23.71,22.6,17.73,14.36,19.88,23.06,16.83,18.39,8.63,23.7,17.17,999.0,13.2,23.7,19.46,13.13,25.26,2.23,23.62,23.5,4.45,21.07,21.23,20.66,1.83,14.72,17.18,20.82
25,12.58,4.35,6.86,3.85,10.3,10.44,2.97,9.16,7.52,2.87,8.14,7.98,10.91,9.99,6.61,6.88,7.82,9.94,10.9,11.12,6.08,26.78,4.09,13.2,999.0,14.79,6.31,8.82,15.51,12.08,13.9,13.96,14.56,9.5,8.04,12.23,12.54,7.31,9.93,10.05
26,3.55,12.29,11.94,11.76,10.66,7.35,15.96,7.48,7.56,17.61,19.95,15.09,10.17,9.29,19.03,9.52,8.4,12.26,7.19,5.39,20.17,21.53,12.48,23.7,14.79,999.0,12.45,10.67,2.09,23.81,1.66,1.33,26.94,19.96,13.44,3.04,24.07,9.1,6.53,5.29
27,11.78,2.11,10.72,7.37,4.24,11.61,5.05,10.25,5.4,7.85,7.57,3.01,4.96,4.45,6.88,9.07,4.06,3.63,12.0,11.17,12.13,29.51,2.32,19.46,6.31,12.45,999.0,11.86,12.31,18.39,11.05,11.25,20.81,7.53,2.0,10.96,18.85,9.25,10.5,7.18
28,7.2,10.06,2.18,5.13,13.76,3.42,11.56,3.32,7.88,11.32,16.79,14.71,13.91,12.59,15.32,2.82,9.66,14.48,3.71,5.29,11.68,18.08,10.0,13.13,8.82,10.67,11.86,999.0,12.4,13.51,10.83,10.66,16.71,17.86,13.82,7.66,13.7,2.78,4.18,9.02
29,5.49,12.51,13.46,12.84,9.86,9.18,16.32,9.12,8.02,18.25,19.89,14.7,9.26,8.61,19.11,10.93,8.41,11.52,9.08,7.21,21.16,23.51,12.73,25.26,15.51,2.09,12.31,12.4,999.0,25.23,1.67,1.76,28.32,19.7,13.01,4.76,25.52,10.55,8.22,5.51
30,20.54,16.41,11.89,12.75,22.31,16.89,14.09,16.38,18.25,11.29,17.42,19.75,22.87,21.82,16.03,14.31,19.24,22.02,17.21,18.62,6.9,25.54,16.15,2.23,12.08,23.81,18.39,13.51,25.23,999.0,23.57,23.48,3.21,19.35,20.06,20.78,0.52,14.71,17.36,20.5
31,4.2,11.07,11.83,11.17,9.04,7.7,14.83,7.53,6.47,16.67,18.59,13.59,8.53,7.69,17.74,9.27,7.04,10.66,7.64,5.75,19.51,22.96,11.27,23.62,13.9,1.66,11.05,10.83,1.67,23.57,999.0,0.35,26.65,18.52,11.92,3.31,23.86,8.9,6.67,4.01
32,3.92,11.22,11.71,11.16,9.34,7.48,14.96,7.37,6.57,16.75,18.79,13.83,8.84,7.98,17.91,9.18,7.23,10.94,7.41,5.52,19.52,22.61,11.42,23.5,13.96,1.33,11.25,10.66,1.76,23.48,0.35,999.0,26.58,18.74,12.17,3.08,23.77,8.79,6.48,4.16
33,23.7,18.91,15.05,15.69,24.86,20.08,16.19,19.54,21.14,13.28,18.83,21.85,25.46,24.48,17.58,17.42,22.02,24.43,20.41,21.8,8.79,28.13,18.65,4.45,14.56,26.94,20.81,16.71,28.32,3.21,26.65,26.58,999.0,20.81,22.35,23.92,3.1,17.84,20.52,23.47
34,19.22,8.3,16.15,12.75,10.29,18.5,6.53,17.11,12.83,8.43,1.98,5.04,11.06,11.24,3.34,15.38,11.6,8.72,18.94,18.41,12.47,35.93,8.24,21.07,9.5,19.96,7.53,17.86,19.7,19.35,18.52,18.74,20.81,999.0,6.73,18.45,19.86,15.68,17.56,14.71
35,13.21,4.06,12.72,9.36,3.67,13.39,6.24,12.06,6.96,9.16,7.29,1.7,4.46,4.51,7.02,11.02,5.33,2.37,13.77,12.8,13.59,31.35,4.24,21.23,8.04,13.44,2.0,13.82,13.01,20.06,11.92,12.17,22.35,6.73,999.0,12.31,20.53,11.17,12.23,8.32
36,1.08,10.35,8.9,8.95,10.22,4.41,13.76,4.44,5.62,15.1,18.17,13.84,9.93,8.79,17.09,6.52,6.99,11.64,4.33,2.45,17.35,20.37,10.49,20.66,12.23,3.04,10.96,7.66,4.76,20.78,3.31,3.08,23.92,18.45,12.31,999.0,21.04,6.09,3.5,4.1
37,20.77,16.85,12.14,13.11,22.74,17.09,14.57,16.62,18.61,11.78,17.93,20.23,23.29,22.24,16.54,14.59,19.63,22.47,17.41,18.85,7.41,25.35,16.6,1.83,12.54,24.07,18.85,13.7,25.52,0.52,23.86,23.77,3.1,19.86,20.53,21.04,999.0,14.99,17.6,20.84
38,6.0,7.59,2.95,3.48,10.98,3.14,9.69,1.95,5.11,10.09,14.81,12.17,11.14,9.82,13.43,0.47,6.88,11.73,3.6,4.19,11.51,20.36,7.57,14.72,7.31,9.1,9.25,2.78,10.55,14.71,8.9,8.79,17.84,15.68,11.17,6.09,14.99,999.0,2.89,6.46
39,3.18,9.26,5.47,6.23,11.15,1.32,12.01,0.99,5.35,12.77,16.92,13.51,11.1,9.8,15.64,3.35,7.18,12.24,1.58,1.31,14.4,19.19,9.32,17.18,9.93,6.53,10.5,4.18,8.22,17.36,6.67,6.48,20.52,17.56,12.23,3.5,17.6,2.89,999.0,5.47
40,5.11,7.06,9.32,7.78,6.14,6.78,10.83,5.91,2.53,12.75,14.66,9.91,5.91,4.71,13.76,6.69,3.12,7.54,6.98,5.36,15.86,24.21,7.26,20.82,10.05,5.29,7.18,9.02,5.51,20.5,4.01,4.16,23.47,14.71,8.32,4.1,20.84,6.46,5.47,999.0
